name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_ons2022_beckwith_3401_00000_1_8_percent,20,10,0.5,48,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0.5,10,0,0,0,NA,0,0,10,1,0,0,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_beechwood_cemetery_3006_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_bells_corners_east_3007_00000_1_1_percent,140,0,0,30.8,30.2,10,0.07142857142857142,115,38500,100,41000,21,32500,39000,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0.6785714285714286,95,100,0.8695652173913043,20,0.2,0,0,90,1,90,1,45,0.5625,10,0.125,0,0,0,20,0.14285714285714285
ottawa_ons2022_bells_corners_west_3008_00000_2_6_percent,185,0,0,27.1,29.6,0,0,125,37500,100,38500,25,25600,28400,24,0,0,0,0,0,0,0,0,0,0,0,0,0.8947368421052632,170,100,0.7692307692307693,15,0.15,15,0.15,85,0.85,80,0.8,45,0.5294117647058824,10,0.11764705882352941,0.3333333333333333,0,0,20,0.10810810810810811
ottawa_ons2022_billings_bridge_heron_park_3009_00000_6_4_percent,360,20,0.05555555555555555,33.9,32.8,40,0.1111111111111111,310,32400,245,32800,27.6,24800,28400,15.2,145,0.4027777777777778,20,0.05555555555555555,0,0,0,0,0,0,0,0,0.9166666666666666,330,255,0.796875,40,0.1568627450980392,15,0.05555555555555555,255,0.9444444444444444,210,0.7777777777777778,100,0.46511627906976744,25,0.11627906976744186,0.08333333333333333,70,0.19444444444444445,30,0.08333333333333333
ottawa_ons2022_blackburn_hamlet_3010_00000_2_3_percent,220,10,0.045454545454545456,31.7,32,0,0,145,30800,135,24800,30,28000,29200,16,60,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0.9318181818181818,205,135,0.7941176470588235,25,0.18518518518518517,10,0.07692307692307693,120,0.9230769230769231,115,0.8846153846153846,25,0.22727272727272727,10,0.09090909090909091,0,40,0.18181818181818182,30,0.13636363636363635
ottawa_ons2022_blossom_park_timbermill_3011_00000_2_0_percent,595,0,0,28,23.6,0,0,390,32800,300,25200,44.4,27000,25000,33.5,140,0.23529411764705882,50,0.08403361344537816,0,0,0,0,0,0,0,0,0.9322033898305084,550,245,0.5104166666666666,30,0.12244897959183673,80,0.3076923076923077,185,0.7115384615384616,170,0.6538461538461539,45,0.21428571428571427,15,0.07142857142857142,0.15151515151515152,60,0.10084033613445378,210,0.35294117647058826
ottawa_ons2022_bonnechere_valley_3703_00000_4_5_percent,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,10,1,10,1,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_borden_farm_fisher_glen_3012_00000_3_2_percent,205,10,0.04878048780487805,31.7,32.4,0,0,160,44400,155,51000,8.8,31600,36500,4.4,35,0.17073170731707318,15,0.07317073170731707,0,0,0,0,0,0,0,0,0.8292682926829268,170,130,0.7647058823529411,15,0.11538461538461539,0,0,150,1,140,0.9333333333333333,60,0.5217391304347826,0,0,0,10,0.04878048780487805,15,0.07317073170731707
ottawa_ons2022_braemar_park_belair_heights_copeland_park_3013_00000_4_5_percent,365,0,0,28.5,30.4,30,0.0821917808219178,260,35600,215,38400,21.6,30400,41600,11,80,0.2191780821917808,15,0.0410958904109589,0,0,0,0,0,0,0,0,0.958904109589041,350,200,0.6896551724137931,30,0.15,45,0.19148936170212766,185,0.7872340425531915,180,0.7659574468085106,75,0.4411764705882353,15,0.08823529411764706,0.10526315789473684,10,0.0273972602739726,55,0.1506849315068493
ottawa_ons2022_bridlewood_emerald_meadows_3014_00000_1_2_percent,990,50,0.050505050505050504,32.5,34.4,25,0.025252525252525252,710,43100,655,48400,13.3,37900,45400,8.4,135,0.13636363636363635,75,0.07575757575757576,0,0,0,0,0,0,0,0,0.6515151515151515,645,555,0.7254901960784313,60,0.10810810810810811,25,0.03875968992248062,620,0.9612403100775194,595,0.9224806201550387,270,0.5454545454545454,25,0.050505050505050504,0.06818181818181818,10,0.010101010101010102,75,0.07575757575757576
ottawa_ons2022_britannia_3015_00000_4_2_percent,590,40,0.06779661016949153,33,31.6,75,0.1271186440677966,445,37000,365,37400,24.8,28400,34000,16.4,120,0.20168067226890757,35,0.058823529411764705,0,0,0,0,0,0,0,0,0.7899159663865546,470,370,0.7551020408163265,65,0.17567567567567569,15,0.04054054054054054,355,0.9594594594594594,300,0.8108108108108109,115,0.3770491803278688,20,0.06557377049180328,0.10810810810810811,120,0.20168067226890757,80,0.13559322033898305
ottawa_ons2022_brookside_briarbrook_morgans_grant_3016_00000_1_0_percent,1005,85,0.0845771144278607,33.5,34.4,45,0.04477611940298507,750,48400,695,57900,9.6,40400,54000,5.2,70,0.06965174129353234,90,0.08955223880597014,0,0,0,0,0,0,0,0,0.8308457711442786,835,585,0.75,35,0.05982905982905983,0,0,640,0.9922480620155039,610,0.9457364341085271,340,0.6238532110091743,40,0.07339449541284404,0,45,0.04477611940298507,50,0.04975124378109453
ottawa_ons2022_brudenell_lyndoch_and_raglan_3704_00000_5_1_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_cardinal_creek_3017_00000_1_7_percent,235,10,0.0425531914893617,31.4,31.2,10,0.0425531914893617,180,42400,150,48000,19,33600,40000,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,200,160,0.8421052631578947,20,0.125,20,0.12903225806451613,135,0.8709677419354839,135,0.8709677419354839,50,0.35714285714285715,30,0.21428571428571427,0,50,0.2127659574468085,20,0.0851063829787234
ottawa_ons2022_carleton_heights_courtland_park_3018_00000_3_6_percent,320,0,0,30.6,31,30,0.09375,265,42000,235,45200,14.6,36000,39600,6.7,30,0.09375,25,0.078125,0,0,0,0,0,0,0,0,0.859375,275,225,0.8035714285714286,30,0.13333333333333333,25,0.10204081632653061,225,0.9183673469387755,195,0.7959183673469388,55,0.275,40,0.2,0.07142857142857142,10,0.03125,30,0.09375
ottawa_ons2022_carleton_place_3402_00000_2_3_percent,130,0,0,29.6,31.8,0,0,90,33000,80,37000,15,33000,36000,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0.84,105,95,0.95,0,0,0,0,95,1,85,0.8947368421052632,20,0.23529411764705882,10,0.11764705882352941,0.25,0,0,0,0
ottawa_ons2022_carleton_university_3019_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_carlington_3020_00000_4_4_percent,1010,25,0.024752475247524754,29.7,29.8,70,0.06930693069306931,735,35000,640,31800,28,24760,26000,20.8,285,0.2835820895522388,65,0.06467661691542288,0,0,0,0,0,0,0,0,0.9154228855721394,920,505,0.6392405063291139,70,0.13861386138613863,70,0.109375,570,0.890625,460,0.71875,135,0.3103448275862069,65,0.14942528735632185,0.1016949152542373,155,0.15422885572139303,125,0.12376237623762376
ottawa_ons2022_carp_3021_00000_1_8_percent,65,15,0.23076923076923078,42,38.8,0,0,50,220000,40,360000,2.2,74000,130000,2.2,0,0,15,0.25,0,0,0,0,0,0,0,0,0.4166666666666667,25,45,0.8181818181818182,0,0,0,0,35,1,35,1,15,0.375,0,0,0,0,0,10,0.15384615384615385
ottawa_ons2022_carson_grove_carson_meadows_3022_00000_2_5_percent,445,0,0,28.4,31.4,35,0.07865168539325842,290,33600,255,27200,34.5,22400,22400,23.6,130,0.29213483146067415,20,0.0449438202247191,0,0,0,0,0,0,0,0,0.8876404494382022,395,220,0.6666666666666666,50,0.22727272727272727,35,0.1320754716981132,230,0.8679245283018868,220,0.8301886792452831,55,0.3235294117647059,30,0.17647058823529413,0.18181818181818182,145,0.3258426966292135,65,0.14606741573033707
ottawa_ons2022_casselman_3602_00000_2_7_percent,40,0,0,27,34,0,0,20,32000,20,28000,36,30000,28000,12,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,30,20,0.8,0,0,0,0,25,1,10,0.4,0,0,0,0,0,0,0,10,0.25
ottawa_ons2022_centrepointe_briargreen_3023_00000_1_9_percent,265,20,0.07547169811320754,34.2,31.8,15,0.05660377358490566,210,39600,185,43200,18.8,32000,39200,8.2,50,0.18867924528301888,15,0.05660377358490566,0,0,0,0,0,0,0,0,0.8653846153846154,225,150,0.6976744186046512,25,0.16666666666666666,10,0.058823529411764705,165,0.9705882352941176,150,0.8823529411764706,60,0.48,10,0.08,0,0,0,15,0.05660377358490566
ottawa_ons2022_centretown_3024_00000_5_7_percent,1310,35,0.026717557251908396,32,31.4,380,0.2900763358778626,1095,73800,1010,107000,4.9,53000,75000,3,250,0.19083969465648856,45,0.03435114503816794,0,0,0,0,0,0,0,0,0.7279693486590039,950,1010,0.8451882845188284,130,0.12871287128712872,80,0.07582938388625593,980,0.9289099526066351,930,0.8815165876777251,510,0.5828571428571429,20,0.022857142857142857,0.02857142857142857,125,0.09541984732824428,105,0.08015267175572519
ottawa_ons2022_champlain_3603_00000_2_8_percent,45,0,0,32.5,36.8,10,0.2222222222222222,30,34000,30,34000,12,28000,28000,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,20,35,1,0,0,0,0,30,1,30,1,0,0,10,0.2857142857142857,0,15,0.3,0,0
ottawa_ons2022_chapel_hill_north_3025_00000_1_4_percent,455,0,0,28.6,27.8,10,0.02197802197802198,325,36200,285,34800,24.8,29400,31600,17.6,60,0.13186813186813187,10,0.02197802197802198,0,0,0,0,0,0,0,0,0.8131868131868132,370,255,0.7611940298507462,45,0.17647058823529413,40,0.15384615384615385,225,0.8653846153846154,180,0.6923076923076923,65,0.3023255813953488,10,0.046511627906976744,0.10344827586206896,190,0.4175824175824176,65,0.14285714285714285
ottawa_ons2022_chapel_hill_south_3026_00000_1_3_percent,540,30,0.05555555555555555,32.2,31.8,0,0,410,45200,375,53000,12.2,36000,45600,7.2,50,0.09259259259259259,20,0.037037037037037035,0,0,0,0,0,0,0,0,0.8611111111111112,465,325,0.7303370786516854,30,0.09230769230769231,15,0.04285714285714286,340,0.9714285714285714,285,0.8142857142857143,100,0.3389830508474576,35,0.11864406779661017,0.13157894736842105,105,0.19444444444444445,65,0.12037037037037036
ottawa_ons2022_chapman_mills_3027_00000_1_4_percent,950,65,0.06842105263157895,31.8,32.4,15,0.015789473684210527,705,40600,560,47400,21,29850,37200,15,100,0.10526315789473684,75,0.07894736842105263,0,0,0,0,0,0,0,0,0.900523560209424,860,520,0.6797385620915033,110,0.21153846153846154,0,0,575,0.9829059829059829,545,0.9316239316239316,155,0.3780487804878049,65,0.15853658536585366,0,20,0.021052631578947368,115,0.12105263157894737
ottawa_ons2022_city_view_3028_00000_4_8_percent,300,10,0.03333333333333333,30.8,28.6,10,0.03333333333333333,245,50800,220,68500,8.8,38400,48800,3.7,65,0.21666666666666667,10,0.03333333333333333,0,0,0,0,0,0,0,0,0.9333333333333333,280,195,0.7647058823529411,10,0.05128205128205128,0,0,210,1,185,0.8809523809523809,80,0.4444444444444444,10,0.05555555555555555,0.3333333333333333,15,0.05,40,0.13333333333333333
ottawa_ons2022_civic_hospital_3029_00000_2_7_percent,100,0,0,32.4,28.4,20,0.2,90,42000,80,48000,10.4,40000,48000,6,0,0,0,0,0,0,0,0,0,0,0,0,0.8,80,60,0.631578947368421,0,0,0,0,80,1,60,0.75,35,0.7777777777777778,0,0,0,0,0,10,0.1
ottawa_ons2022_clarence_rockland_3604_00000_1_7_percent,195,0,0,30.2,33.6,0,0,135,35000,135,28400,29,32500,32500,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0.717948717948718,140,135,0.9310344827586207,20,0.14814814814814814,0,0,125,1,110,0.88,30,0.2727272727272727,10,0.09090909090909091,0,0,0,25,0.1282051282051282
ottawa_ons2022_colonnade_business_park_3030_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_constance_bay_3031_00000_5_1_percent,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6666666666666666,0,0,0,0,15,1,10,0.6666666666666666,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_convent_glen_orleans_woods_3032_00000_1_5_percent,335,20,0.05970149253731343,32.3,32.4,10,0.029850746268656716,220,35200,185,38000,20.4,30400,34800,13,100,0.29850746268656714,10,0.029850746268656716,0,0,0,0,0,0,0,0,0.7910447761194029,265,180,0.6666666666666666,20,0.1111111111111111,20,0.1,180,0.9,155,0.775,60,0.375,10,0.0625,0.15,80,0.23880597014925373,50,0.14925373134328357
ottawa_ons2022_corkery_3033_00000_2_5_percent,15,0,0,28,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,15,10,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_cornwall_3802_00000_2_5_percent,635,15,0.023622047244094488,29.9,30.6,25,0.03937007874015748,485,29200,390,30600,23.2,27500,30400,17.2,160,0.25196850393700787,30,0.047244094488188976,0,0,0,0,0,0,0,0,0.8984375,575,360,0.6990291262135923,45,0.125,45,0.1111111111111111,355,0.8765432098765432,280,0.691358024691358,30,0.09375,15,0.046875,0.03508771929824561,45,0.07086614173228346,90,0.14173228346456693
ottawa_ons2022_craig_henry_manordale_3034_00000_2_2_percent,830,10,0.012048192771084338,25.9,23,10,0.012048192771084338,480,27800,310,21400,53.2,21500,20400,48.4,285,0.3433734939759036,70,0.08433734939759036,0,0,0,0,0,0,0,0,0.9518072289156626,790,220,0.4,50,0.22727272727272727,155,0.4025974025974026,230,0.5974025974025974,175,0.45454545454545453,20,0.12121212121212122,45,0.2727272727272727,0,40,0.04819277108433735,160,0.1927710843373494
ottawa_ons2022_crestview_tanglewood_3035_00000_1_4_percent,390,10,0.02564102564102564,30,30.6,15,0.038461538461538464,270,35600,225,33200,30.4,27800,32800,14.8,65,0.16666666666666666,25,0.0641025641025641,0,0,0,0,0,0,0,0,0.8701298701298701,335,220,0.7213114754098361,35,0.1590909090909091,30,0.11538461538461539,230,0.8846153846153846,195,0.75,85,0.4594594594594595,30,0.16216216216216217,0,30,0.07692307692307693,35,0.08974358974358974
ottawa_ons2022_crystal_bay_lakeview_park_3036_00000_2_0_percent,45,10,0.2222222222222222,42,36.8,0,0,35,48000,35,56000,5,40000,48000,5,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,20,30,0.75,0,0,0,0,25,1,25,1,25,1,0,0,NA,0,0,0,0
ottawa_ons2022_cumberland_3037_00000_1_2_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_deep_river_3705_00000_2_4_percent,60,0,0,30.4,34,0,0,35,32000,25,40000,14,17000,24000,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0.8181818181818182,45,15,0.375,0,0,0,0,30,1,25,0.8333333333333334,0,0,0,0,0,0,0,0,0
ottawa_ons2022_drummond_north_elmsley_3403_00000_2_7_percent,35,0,0,42,NA,0,0,35,40000,25,48000,16,38000,40000,12,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,25,25,0.7142857142857143,0,0,0,0,20,0.6666666666666666,15,0.5,10,0.4,0,0,0,0,0,0,0
ottawa_ons2022_dunrobin_3038_00000_2_2_percent,125,0,0,31.8,29.4,0,0,95,36500,85,42000,17,31000,52000,6.8,0,0,10,0.08,0,0,0,0,0,0,0,0,0.56,70,45,0.45,10,0.2222222222222222,0,0,70,1,65,0.9285714285714286,15,0.375,10,0.25,0,0,0,35,0.28
ottawa_ons2022_east_hawkesbury_3605_00000_2_2_percent,15,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,NA,0,0,10,1,10,1,0,0,0,0,NA,0,0,0,0
ottawa_ons2022_edwards_carlsbad_springs_3039_00000_5_6_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_elmvale_canterbury_3040_00000_2_0_percent,355,10,0.028169014084507043,30.9,31.4,0,0,245,30600,215,25000,33.5,20600,21000,23.6,65,0.18309859154929578,30,0.08450704225352113,0,0,0,0,0,0,0,0,0.9014084507042254,320,190,0.6551724137931034,45,0.23684210526315788,30,0.14285714285714285,180,0.8571428571428571,155,0.7380952380952381,35,0.2413793103448276,10,0.06896551724137931,0,0,0,75,0.2112676056338028
ottawa_ons2022_emerald_woods_sawmill_creek_3041_00000_3_6_percent,810,10,0.012345679012345678,26.8,25.8,20,0.024691358024691357,495,29100,325,22400,52.4,19900,18600,43.6,310,0.38271604938271603,95,0.11728395061728394,0,0,0,0,0,0,0,0,0.9197530864197531,745,285,0.5089285714285714,60,0.21052631578947367,140,0.35,265,0.6625,210,0.525,35,0.15555555555555556,60,0.26666666666666666,0,25,0.030864197530864196,145,0.17901234567901234
ottawa_ons2022_experimental_farm_3042_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_fallingbrook_3043_00000_1_4_percent,490,15,0.030612244897959183,30.9,33.2,0,0,345,36800,305,37600,21.2,32000,35200,12.6,0,0,35,0.0707070707070707,0,0,0,0,0,0,0,0,0.8282828282828283,410,275,0.7432432432432432,25,0.09090909090909091,25,0.08064516129032258,290,0.9354838709677419,255,0.8225806451612904,100,0.4,15,0.06,0.1,165,0.3333333333333333,40,0.08163265306122448
ottawa_ons2022_findlay_creek_3044_00000_1_5_percent,925,65,0.07027027027027027,31.1,30.6,25,0.02702702702702703,645,35300,555,38000,18.4,29000,37400,11.5,170,0.1837837837837838,80,0.08648648648648649,0,0,0,0,0,0,0,0,0.8641304347826086,795,455,0.6408450704225352,75,0.16483516483516483,30,0.058823529411764705,480,0.9411764705882353,415,0.8137254901960784,205,0.5394736842105263,35,0.09210526315789473,0.06060606060606061,35,0.03783783783783784,135,0.14594594594594595
ottawa_ons2022_fisher_heights_3045_00000_2_1_percent,185,15,0.08108108108108109,29.6,30.8,15,0.08108108108108109,100,30800,70,29000,34,22800,23000,30,75,0.40540540540540543,10,0.05405405405405406,0,0,0,0,0,0,0,0,0.972972972972973,180,75,0.5769230769230769,10,0.13333333333333333,10,0.1,90,0.9,65,0.65,10,0.14285714285714285,10,0.14285714285714285,0,10,0.05405405405405406,10,0.05405405405405406
ottawa_ons2022_fitzroy_3046_00000_4_2_percent,25,0,0,42,NA,0,0,20,34000,20,36000,8,19000,28000,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.8,0,0,0,0,25,1,25,1,0,0,0,0,0,0,0,0,0
ottawa_ons2022_glebe_dows_lake_3047_00000_4_1_percent,300,0,0,32,33.2,35,0.11666666666666667,230,63200,210,93000,3.8,49200,77500,2.1,50,0.16666666666666666,10,0.03333333333333333,0,0,0,0,0,0,0,0,0.4406779661016949,130,220,0.8979591836734694,10,0.045454545454545456,0,0,235,1,230,0.9787234042553191,115,0.5476190476190477,15,0.07142857142857142,0,55,0.18333333333333332,0,0
ottawa_ons2022_glen_cairn_3048_00000_2_3_percent,675,35,0.05185185185185185,33,32.8,20,0.02962962962962963,495,43400,440,48400,14,35600,44400,9.6,95,0.14074074074074075,45,0.06666666666666667,0,0,0,0,0,0,0,0,0.8134328358208955,545,395,0.7314814814814815,45,0.11392405063291139,0,0,475,0.9895833333333334,460,0.9583333333333334,165,0.4714285714285714,40,0.11428571428571428,0.08333333333333333,55,0.08148148148148149,25,0.037037037037037035
ottawa_ons2022_greater_madawaska_3706_00010_11_0_percent,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_greely_3049_00000_0_9_percent,120,15,0.125,35.2,31,0,0,100,35500,90,35000,25,35500,41000,6,0,0,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,70,80,0.6956521739130435,20,0.25,0,0,75,1,65,0.8666666666666667,10,0.16666666666666666,0,0,0,0,0,25,0.20833333333333334
ottawa_ons2022_greenbelt_east_3050_00000_6_9_percent,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,NA,0,0,10,1,0,0,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_greenbelt_west_3051_00919_12_5_percent,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_greenboro_east_3052_00000_2_0_percent,305,10,0.03278688524590164,27.4,26.2,0,0,170,27600,110,30800,33,24400,32000,25,145,0.47540983606557374,40,0.13114754098360656,0,0,0,0,0,0,0,0,0.8852459016393442,270,120,0.5714285714285714,25,0.20833333333333334,30,0.1935483870967742,120,0.7741935483870968,100,0.6451612903225806,40,0.42105263157894735,15,0.15789473684210525,0.2727272727272727,25,0.08196721311475409,55,0.18032786885245902
ottawa_ons2022_greenboro_west_3053_00000_2_2_percent,180,10,0.05555555555555555,35.4,32.4,0,0,155,33000,135,35500,20,26800,34500,12.8,0,0,10,0.05555555555555555,0,0,0,0,0,0,0,0,0.8333333333333334,150,110,0.6470588235294118,10,0.09090909090909091,0,0,130,0.9629629629629629,115,0.8518518518518519,30,0.2857142857142857,10,0.09523809523809523,0,10,0.05555555555555555,30,0.16666666666666666
ottawa_ons2022_hawkesbury_3606_00000_4_1_percent,115,0,0,31,35.6,0,0,80,42000,75,46000,15,33000,42000,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0.9565217391304348,110,80,0.8888888888888888,0,0,0,0,85,1,75,0.8823529411764706,15,0.21428571428571427,10,0.14285714285714285,0,25,0.21739130434782608,0,0
ottawa_ons2022_hawthorn_meadows_sheffield_glen_3054_00000_7_3_percent,640,25,0.0390625,29.7,31.4,45,0.0703125,465,30500,385,24000,37.6,23400,24000,23.4,100,0.15625,40,0.0625,0,0,0,0,0,0,0,0,0.9534883720930233,615,350,0.7291666666666666,75,0.21428571428571427,85,0.22666666666666666,295,0.7866666666666666,250,0.6666666666666666,55,0.2037037037037037,30,0.1111111111111111,0.12195121951219512,155,0.2421875,80,0.125
ottawa_ons2022_head_clara_and_maria_3707_00009_4_1_percent,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_hintonburg_mechanicsville_3055_00000_3_8_percent,230,10,0.043478260869565216,32.8,32.8,45,0.1956521739130435,190,55200,175,73500,7.4,47600,66000,5.8,55,0.24444444444444444,10,0.044444444444444446,0,0,0,0,0,0,0,0,0.7391304347826086,170,175,0.8333333333333334,10,0.05714285714285714,10,0.05405405405405406,175,0.9459459459459459,165,0.8918918918918919,100,0.625,10,0.0625,0.15384615384615385,10,0.044444444444444446,20,0.08695652173913043
ottawa_ons2022_horton_3708_00000_5_3_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_hunt_club_park_3056_00000_3_4_percent,185,0,0,30.3,29.4,0,0,135,31600,100,26400,40,25600,24400,30,35,0.1891891891891892,10,0.05405405405405406,0,0,0,0,0,0,0,0,0.918918918918919,170,95,0.59375,20,0.21052631578947367,25,0.19230769230769232,105,0.8076923076923077,75,0.5769230769230769,20,0.26666666666666666,10,0.13333333333333333,0,10,0.05405405405405406,30,0.16216216216216217
ottawa_ons2022_industrial_east_3057_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
